longitude,latitude,Sold Price,Year built,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Elementary School Distance,Middle School Distance,High School Distance,Last Sold Price
-117.84,33.76,,1974.888888888889,11,11.0,10.0,768.6666666666666,1.8666666666666667,1.4555555555555555,2.8555555555555556,219333.33333333334
-117.84,33.77,,1968.5,12,9.0,7.0,1817.5,0.725,2.025,1.825,
-117.84,33.78,765666.6666666666,1959.0,33,23.0,14.0,1576.8181818181818,0.23636363636363636,1.2909090909090908,1.018181818181818,601400.0
-117.84,33.79,765000.0,1954.4,13,9.0,6.0,1593.8,0.42500000000000004,0.85,0.75,516666.6666666667
-117.84,33.8,,1956.0,3,2.0,2.0,1729.0,0.5,0.3,0.6,
-117.84,33.81,,1988.5,6,4.0,3.0,1775.0,0.4,1.45,1.5,640000.0
-117.84,33.82,,1963.3333333333333,12,6.0,6.0,1831.3333333333333,0.3333333333333333,1.3333333333333333,1.4333333333333333,488500.0
-117.84,33.83,334500.0,1962.1666666666667,16,10.0,9.0,1319.6666666666667,0.6666666666666666,1.3833333333333335,1.5999999999999999,339250.0
-117.84,33.84,735000.0,1963.2,16,13.0,9.0,1864.0,0.58,1.7600000000000002,2.0,577500.0
-117.84,33.85,,1964.5,8,4.0,3.0,1686.5,0.5,2.0,2.25,177000.0
-117.84,33.87,,1989.0,5,5.0,4.0,1375.5,0.8500000000000001,1.6,1.85,505000.0
-117.84,33.88,,1987.3333333333333,12,8.0,6.0,2179.6666666666665,0.4666666666666666,1.7,1.9333333333333333,546666.6666666666
-117.84,33.89,,1989.5,7,6.0,4.0,2281.5,0.35,1.0,0.8999999999999999,1080000.0
-117.84,33.9,,1969.5,9,5.0,4.0,2092.5,0.35,1.2,0.9,216000.0
-117.84,33.91,1077500.0,2005.5,8,9.0,7.0,2055.5,0.7,1.4,2.1,891666.6666666666
-117.84,33.92,,2003.0,5,4.0,3.0,4267.0,1.2,,2.6,776000.0
-117.84,33.93,989666.6666666666,2002.0,13,10.0,8.0,2878.3333333333335,0.9,,2.1333333333333333,504250.0
-117.84,33.96,,1980.0,4,3.0,3.0,2697.0,0.6,1.8,1.3,84000.0
-117.84,33.98,,1963.0,4,2.0,2.0,1315.0,0.1,1.4,0.3,
-117.84,33.99,,1979.0,4,2.0,1.0,2000.0,0.8,0.4,0.7,555000.0
-117.84,34.0,,1971.0,8,6.0,5.0,2044.0,0.75,0.7,1.15,705000.0
-117.84,34.02,,1987.6666666666667,10,10.0,10.0,2307.6666666666665,1.3333333333333333,0.5333333333333333,0.6333333333333333,313000.0
-117.84,34.04,,1986.0,5,4.0,4.0,4305.0,1.0,1.1,1.3,
-117.84,34.06,,1988.0,4,3.0,2.0,2443.0,0.9,2.0,2.2,
-117.84,34.09,,1962.0,4,3.0,3.0,2537.0,0.7,1.2,1.3,450000.0
-117.84,34.1,,1971.6666666666667,11,7.0,6.0,1641.6666666666667,0.3,1.6333333333333335,1.2666666666666666,380500.0
-117.84,34.11,824000.0,1978.0,4,3.0,3.0,2372.0,0.4,2.0,1.2,212000.0
-117.84,34.13,920000.0,1969.888888888889,32,26.0,20.0,2133.4444444444443,1.0666666666666667,1.3111111111111111,0.47777777777777775,480666.6666666667
-117.84,34.14,,1975.0,4,2.0,2.0,1609.0,0.2,0.6,0.7,
-117.84,34.15,,1963.0,4,3.0,1.0,2504.0,0.3,0.4,1.1,
-117.84,34.46,439000.0,1988.0,3,3.0,3.0,2665.0,4.7,,9.6,385000.0
-117.84,34.59,,1987.0,3,2.0,2.0,1134.0,0.4,,5.9,65000.0
-117.84,34.6,,1986.0,3,2.0,2.0,1134.0,1.0,,6.1,116716.0
-117.84,34.61,,1982.5,7,4.0,4.0,1353.0,2.0,2.0,6.55,189000.0
-117.83,33.6,,1997.5,8,10.0,6.0,3428.5,0.5,,3.3,2412500.0
-117.83,33.61,,1998.25,11,12.0,11.0,1748.25,0.39999999999999997,,3.225,992500.0
-117.83,33.63,,2003.75,10,11.0,8.0,1364.25,,,1.5,575333.3333333334
-117.83,33.65,,1981.0,2,3.0,2.0,1242.0,0.6,1.4,0.2,490000.0
-117.83,33.66,,1974.25,8,9.0,8.0,1381.0,0.7333333333333334,1.5,0.8333333333333334,523000.0
-117.83,33.67,,1979.5,8,7.0,4.0,1990.0,0.4,1.3,1.5,
-117.83,33.68,,1989.0,3,3.0,2.0,1407.0,0.4,1.4,1.6,513000.0
-117.83,33.73,,1969.0,6,6.0,4.0,1113.6666666666667,0.3666666666666667,0.3333333333333333,0.7999999999999999,164333.33333333334
-117.83,33.74,,1959.0,11,7.0,6.0,1632.3333333333333,0.6333333333333333,0.6666666666666666,0.8333333333333334,359333.3333333333
-117.83,33.75,,1967.0,4,3.0,2.0,2477.0,1.0,0.6,2.0,625000.0
-117.83,33.76,,1962.4,13,14.0,13.0,1921.8,0.9400000000000001,1.42,2.2199999999999998,534000.0
-117.83,33.77,,1967.0,11,8.0,7.0,1617.6666666666667,0.8000000000000002,2.3666666666666667,2.0,469000.0
-117.83,33.78,,1986.0,8,5.0,5.0,1771.0,0.35,2.15,1.35,
-117.83,33.8,,1959.6666666666667,23,12.0,9.0,1630.1666666666667,0.34,1.1199999999999999,1.1199999999999999,260000.0
-117.83,33.81,,1960.5,8,5.0,4.0,1705.5,0.65,1.05,1.0,495000.0
-117.83,33.82,,1965.0,5,3.0,1.0,3000.0,0.2,0.3,0.5,1100000.0
-117.83,33.83,,1986.0,4,3.0,2.0,2179.0,1.0,1.2,1.4,630000.0
-117.83,33.84,,1965.0,4,3.0,2.0,2255.0,0.2,1.3,1.6,
-117.83,33.85,,1972.0,2,1.0,1.0,847.0,0.8,,2.9,232000.0
-117.83,33.87,,1998.0,12,13.0,10.0,1198.0,0.8,2.08,2.04,445000.0
-117.83,33.88,,1989.25,16,11.0,9.0,2316.0,0.65,1.7,2.1,783333.3333333334
-117.83,33.89,,1964.0,3,2.0,2.0,1596.0,1.3,0.4,1.8,570000.0
-117.83,33.91,,2002.5,10,7.0,6.0,3170.0,0.6,1.4,1.95,1230000.0
-117.83,33.97,,2018.0,6,7.0,7.0,6583.0,0.6,1.5,0.8,
-117.83,33.98,,1979.5,7,5.0,5.0,1855.5,0.65,1.2,0.6,
-117.83,33.99,,1976.6666666666667,13,10.0,8.0,2527.3333333333335,0.5,0.8333333333333334,0.7666666666666666,718000.0
-117.83,34.07,,1977.0,8,5.0,4.0,2039.0,3.1,2.75,3.2,415000.0
-117.83,34.08,,1979.0,3,2.0,0.0,1592.0,2.0,0.8,0.9,210000.0
-117.83,34.09,,1982.0,3,2.0,2.0,1780.0,1.9,0.6,0.7,365000.0
-117.83,34.11,,1978.0,8,4.0,4.0,1673.0,0.6,0.5,0.6000000000000001,374500.0
-117.83,34.12,,1975.0,6,5.0,5.0,1392.0,0.6499999999999999,2.05,0.8500000000000001,382250.0
-117.83,34.13,630000.0,1960.5,6,4.0,2.0,1245.5,0.6499999999999999,1.9,0.7,395000.0
-117.83,34.14,,1964.0,4,3.0,3.0,2980.0,0.6,1.0,0.5,600006.0
-117.83,34.15,,1976.0,4,4.0,2.0,4012.0,1.1,1.4,0.9,1125000.0
-117.83,34.6,,1986.0,3,2.0,2.0,1402.0,0.6,,6.6,54000.0
-117.83,34.62,,1979.0,4,2.0,2.0,1384.0,1.2,1.5,7.4,179000.0
-117.83,34.63,,1987.0,3,2.0,2.0,1134.0,1.8,0.9,7.3,173000.0
-117.82,33.58,19300000.0,2020.0,6,11.0,2.0,11290.0,3.1,,4.6,3950000.0
-117.82,33.59,,2020.0,5,6.0,4.0,6204.0,3.1,,4.6,
-117.82,33.6,,1995.0,3,3.0,3.0,1954.0,0.4,,3.9,
-117.82,33.61,2025000.0,1998.5,6,6.0,4.0,2344.0,0.1,,3.7,990000.0
-117.82,33.62,,2004.0,2,3.0,2.0,1244.0,,,1.7,765000.0
-117.82,33.63,,2004.0,10,11.0,7.0,2735.6666666666665,,,1.2666666666666666,1256500.0
-117.82,33.65,,1974.3333333333333,9,6.0,5.0,1554.6666666666667,0.23333333333333336,1.1666666666666667,0.26666666666666666,820000.0
-117.82,33.66,,1969.0,4,3.0,2.0,2592.0,0.3,0.5,0.9,900000.0
-117.82,33.67,,1972.6666666666667,22,18.0,14.0,1992.3333333333333,0.175,0.7833333333333333,1.0833333333333333,820000.0
-117.82,33.68,,1988.5,15,12.0,10.0,2172.5,0.4,0.9500000000000001,1.825,845000.0
-117.82,33.69,657200.0,2000.857142857143,17,18.0,14.0,1441.142857142857,1.042857142857143,1.4428571428571428,1.6428571428571428,482250.0
-117.82,33.7,,2016.0,3,3.0,2.0,1920.0,1.3,1.8,2.3,775000.0
-117.82,33.71,,2008.0,12,14.0,10.0,1654.8,0.5599999999999999,0.8400000000000001,1.4,604500.0
-117.82,33.72,,1987.5,8,5.0,4.0,2248.5,0.4,0.65,1.1,585000.0
-117.82,33.73,,1967.857142857143,17,16.0,12.0,1092.857142857143,0.17142857142857146,0.4428571428571429,0.38571428571428573,296500.0
-117.82,33.74,,1910.0,4,2.0,2.0,1848.0,1.1,1.0,0.2,
-117.82,33.75,,1957.3333333333333,8,7.0,6.0,1344.3333333333333,0.5,0.3,1.8666666666666665,625000.0
-117.82,33.77,,1960.0,3,2.0,2.0,2400.0,0.3,1.0,1.5,
-117.82,33.78,,1962.75,14,8.0,7.0,1877.75,0.17500000000000002,1.75,0.9500000000000001,551875.0
-117.82,33.79,,1963.0,3,2.0,2.0,1800.0,0.6,1.7,0.9,548000.0
-117.82,33.8,1015000.0,1980.5,12,9.0,8.0,1630.5,0.425,1.3,1.2,448750.0
-117.82,33.81,1227755.2,1975.142857142857,33,22.0,21.0,2873.5714285714284,0.4,0.7428571428571429,0.5285714285714286,1327500.0
-117.82,33.82,1205000.0,1964.0,26,18.0,16.0,2759.0,0.3,0.18333333333333335,0.3333333333333333,913333.3333333334
-117.82,33.84,,1986.0,6,6.0,4.0,5777.0,0.4,1.0,1.2,258897.0
-117.82,33.85,,2017.5,8,8.0,8.0,2932.0,1.7,,2.0,956500.0
-117.82,33.87,,1978.0,3,3.0,2.0,2234.0,0.5,2.2,1.2,
-117.82,33.88,,1951.0,4,3.0,1.0,1639.0,0.7,0.9,1.1,1065000.0
-117.82,33.89,,2015.0,7,6.0,5.0,1947.5,0.65,1.2,1.25,621000.0
-117.82,33.99,,1967.0,4,3.0,3.0,2130.0,0.5,0.5,1.1,748000.0
-117.82,34.0,,1985.0,3,3.0,2.0,1485.0,0.5,0.3,1.7,340000.0
-117.82,34.01,,1985.0,8,9.0,8.0,938.0,0.875,0.825,2.475,216000.0
-117.82,34.03,,1975.0,3,2.0,2.0,1791.0,0.3,0.8,2.3,
-117.82,34.04,,2008.0,3,2.0,2.0,1040.0,1.1,2.6,2.5,
-117.82,34.07,,1988.0,3,3.0,2.0,1620.0,3.0,2.0,2.0,542000.0
-117.82,34.08,,1977.0,5,4.0,2.0,2894.0,2.0,0.9,0.9,
-117.82,34.12,830000.0,1959.0,4,3.0,3.0,1944.0,0.3,2.6,1.4,432000.0
-117.82,34.14,,1986.0,5,3.0,2.0,3587.0,0.8,1.9,1.0,548500.0
-117.82,34.63,,1986.0,3,2.0,2.0,1346.0,1.1,0.9,8.3,182545.0
-117.81,33.55,,1998.0,4,5.0,3.0,4464.0,1.5,2.5,1.9,
-117.81,33.6,,2000.0,14,14.0,11.0,4006.0,0.9333333333333332,,4.533333333333333,2053000.0
-117.81,33.61,1050000.0,2004.0,2,2.0,2.0,1652.0,1.1,,4.6,635000.0
-117.81,33.63,,1992.0,21,17.0,13.0,3089.4,0.15000000000000002,1.9,1.5399999999999998,1731254.25
-117.81,33.65,,1977.0,1,2.0,1.0,1595.0,0.6,1.1,1.0,210000.0
-117.81,33.67,,1982.0,21,17.0,12.0,1572.7142857142858,,0.2571428571428572,0.5857142857142856,441250.0
-117.81,33.68,,1982.0,7,7.0,5.0,1258.3333333333333,,0.6333333333333333,0.2333333333333333,469833.3333333333
-117.81,33.69,831853.0,1998.6666666666667,34,31.0,27.0,1763.5833333333333,1.3,1.3333333333333333,0.8166666666666668,600750.0
-117.81,33.7,,2009.3333333333333,12,9.0,9.0,2671.0,1.3,1.4333333333333333,1.5666666666666667,1102500.0
-117.81,33.72,,1974.0,4,3.0,2.0,1801.0,0.3,0.8,1.1,645000.0
-117.81,33.73,,1966.0,14,12.0,8.0,1226.6,0.33999999999999997,0.64,0.6,324833.3333333333
-117.81,33.74,,1959.6666666666667,10,7.0,3.0,1482.3333333333333,0.6,0.8,0.6,352500.0
-117.81,33.75,,1974.0,4,4.0,3.0,977.5,0.3,1.05,1.0,180000.0
-117.81,33.76,,1960.5,7,6.0,3.0,2517.5,0.5,0.6499999999999999,1.0,
-117.81,33.77,,1967.3333333333333,13,8.0,7.0,2550.6666666666665,0.5666666666666668,1.0,0.9666666666666668,320000.0
-117.81,33.79,,1930.25,10,6.0,3.0,933.25,0.475,0.825,0.35000000000000003,343500.0
-117.81,33.8,,1962.3333333333333,13,9.0,8.0,1886.6666666666667,0.30000000000000004,0.8,0.45,485000.0
-117.81,33.81,1550000.0,1936.0,7,10.0,6.0,3205.5,0.30000000000000004,0.55,0.3,826000.0
-117.81,33.82,1645642.857142857,1971.9,46,41.0,30.0,3766.9,0.71,0.5900000000000001,0.5,1368720.7142857143
-117.81,33.84,,1994.0,4,3.0,3.0,3447.0,1.3,1.2,1.3,
-117.81,33.85,,1987.5,11,11.0,10.0,5482.5,1.7000000000000002,,1.5499999999999998,590000.0
-117.81,33.86,,1973.0,4,2.0,2.0,1506.0,2.5,,1.4,
-117.81,33.87,,1964.0,4,2.0,2.0,2148.0,0.4,1.6,0.3,
-117.81,33.89,,1951.0,3,2.0,2.0,1827.0,0.4,1.0,1.3,
-117.81,33.9,,2007.4,21,21.0,16.0,3551.6,0.62,1.3,1.08,944875.0
-117.81,33.93,1204000.0,1989.6666666666667,11,9.0,8.0,2735.6666666666665,2.9,,4.233333333333333,1560000.0
-117.81,33.98,,1993.0,5,6.0,6.0,7646.0,2.2,1.3,1.9,1200000.0
-117.81,33.99,,1977.0,3,2.0,2.0,2196.0,1.6,0.5,1.8,
-117.81,34.0,,1974.0,3,2.0,2.0,1098.0,0.6,0.9,2.4,250000.0
-117.81,34.02,,1973.2,11,8.0,8.0,1084.0,0.38,0.33999999999999997,1.86,325500.0
-117.81,34.06,390000.0,1956.0,2,2.0,1.0,1469.0,0.1,1.5,1.3,
-117.81,34.1,,1979.0,2,2.0,2.0,1092.0,0.8,1.1,0.9,355000.0
-117.81,34.11,,1956.6666666666667,8,6.0,5.0,1386.6666666666667,0.7666666666666666,1.3,1.0666666666666667,612500.0
-117.81,34.12,,1980.0,5,5.0,3.0,1281.0,0.8,1.8,1.6,304000.0
-117.81,34.13,,1978.0,3,2.0,2.0,1076.0,0.3,2.6,1.4,
-117.8,33.55,,1923.0,6,5.0,4.0,3878.0,1.9,2.2,1.6,
-117.8,33.63,,1997.3333333333333,14,15.0,12.0,5561.333333333333,0.7333333333333334,2.0666666666666664,1.9333333333333333,
-117.8,33.64,,1980.0,4,4.0,3.0,3226.0,0.6,1.8,1.7,662000.0
-117.8,33.65,,1985.0,3,2.0,2.0,2237.0,1.1,1.1,1.5,1250000.0
-117.8,33.66,,1974.0,3,2.0,2.0,1532.0,1.4,0.7,1.8,
-117.8,33.67,,1984.857142857143,17,17.0,12.0,1317.857142857143,0.19999999999999998,0.6857142857142857,0.8714285714285716,645500.0
-117.8,33.68,,1977.5,11,9.0,5.0,1408.0,0.275,0.375,0.55,297625.0
-117.8,33.69,,1983.6666666666667,8,8.0,6.0,1449.6666666666667,0.5,0.35,0.9,665000.0
-117.8,33.7,,2003.0,15,16.0,14.0,2284.5,0.6333333333333333,1.0333333333333334,1.225,619666.6666666666
-117.8,33.71,807500.0,2001.5,6,6.0,4.0,1738.0,0.45,1.0,1.1,771000.0
-117.8,33.73,,1989.0,3,2.0,2.0,1372.0,0.5,1.8,1.3,567000.0
-117.8,33.74,,1968.0,4,2.0,2.0,2054.0,1.3,0.5,1.7,755000.0
-117.8,33.75,,1967.0,11,8.0,5.0,2120.6666666666665,0.6,1.2333333333333334,1.1333333333333333,685000.0
-117.8,33.76,,1969.5,6,5.0,5.0,2238.5,0.4,1.1,0.6499999999999999,1250000.0
-117.8,33.78,,2005.3333333333333,14,13.0,10.0,3926.3333333333335,0.6,0.75,0.75,445000.0
-117.8,33.79,,1970.0,4,3.0,3.0,1237.5,0.6,0.4,0.6499999999999999,622000.0
-117.8,33.8,,1998.0,5,4.0,3.0,4075.0,0.5,0.7,1.1,
-117.8,33.81,1510000.0,1971.5,10,6.0,6.0,3603.5,0.45,1.0,1.2,
-117.8,33.82,1615000.0,1981.6666666666667,16,13.0,10.0,4194.666666666667,1.1666666666666667,1.1333333333333333,1.0333333333333334,360000.0
-117.8,33.83,1527500.0,1970.5,25,25.0,18.0,4009.3333333333335,1.4249999999999998,1.225,1.225,1550875.0
-117.8,33.84,,1980.3333333333333,13,9.0,8.0,2609.6666666666665,0.6666666666666666,,0.8666666666666667,718333.3333333334
-117.8,33.85,,1977.5,8,6.0,5.0,2316.0,0.6,,0.8,775000.0
-117.8,33.87,,1982.0,2,2.0,2.0,921.0,0.9,0.9,0.4,339000.0
-117.8,33.88,,1977.0,4,3.0,3.0,3057.0,0.5,1.7,1.0,608000.0
-117.8,33.89,,1964.0,6,4.0,2.0,2916.0,0.6,1.6,1.1,880000.0
-117.8,33.9,,2006.0,3,2.0,2.0,1702.0,0.9,1.6,0.9,672500.0
-117.8,33.91,,2005.0,5,6.0,5.0,5654.0,1.3,2.0,0.6,2035000.0
-117.8,33.93,1099000.0,2014.0,4,5.0,4.0,3648.0,,,,
-117.8,34.01,,2002.0,5,5.0,4.0,4725.0,0.6,0.6,1.5,1285000.0
-117.8,34.02,,1969.0,12,8.0,8.0,2176.3333333333335,0.26666666666666666,0.5333333333333333,1.3333333333333333,607050.0
-117.8,34.03,,1982.0,2,2.0,1.0,1071.0,0.1,1.1,1.2,319000.0
-117.8,34.04,,1984.5,3,3.0,2.0,1011.0,0.7,1.45,1.7,235000.0
-117.8,34.06,505000.0,1954.0,8,4.0,4.0,1200.0,0.5,1.1,0.95,
-117.8,34.07,525000.0,1955.0,7,4.0,3.0,1402.5,0.95,0.75,0.45,368750.0
-117.8,34.1,,1980.8333333333333,21,20.0,17.0,2261.3333333333335,0.9500000000000001,1.6666666666666667,1.3833333333333335,480800.0
-117.8,34.11,,1964.0,9,5.0,4.0,2030.5,0.25,2.0,1.75,
-117.8,34.12,,1966.0,15,11.0,10.0,1602.8,0.58,1.0,2.1,382250.0
-117.79,33.54,,1957.0,2,2.0,2.0,1056.0,,,,745000.0
-117.79,33.62,,2009.0,6,8.0,6.0,11600.0,1.6,3.0,2.9,
-117.79,33.64,,2004.3333333333333,13,14.0,11.0,5178.0,1.3333333333333333,1.9333333333333333,2.2333333333333334,2600250.0
-117.79,33.67,,1985.0,6,6.0,4.0,1579.5,0.3,1.0,1.05,491000.0
-117.79,33.68,,1979.0,10,11.0,7.0,1702.75,0.275,0.525,1.0750000000000002,427500.0
-117.79,33.69,,1975.5,19,15.0,12.0,1799.6666666666667,0.3833333333333333,0.26666666666666666,0.8333333333333334,764666.6666666666
-117.79,33.7,,1973.4,16,12.0,12.0,1681.2,0.2,0.5,0.5199999999999999,521500.0
-117.79,33.71,1025333.3333333334,1990.4285714285713,29,20.0,16.0,2376.4285714285716,0.39999999999999997,1.1500000000000001,0.7666666666666666,580700.0
-117.79,33.72,912000.0,1999.0,5,3.0,3.0,2239.0,0.6,1.4,0.9,825000.0
-117.79,33.73,,1992.0,1,1.0,1.0,738.0,0.1,1.4,1.2,230000.0
-117.79,33.74,,1995.0,4,6.0,4.0,1070.0,0.8500000000000001,1.35,1.45,555750.0
-117.79,33.75,,1964.3333333333333,11,8.0,7.0,2895.3333333333335,0.6,1.4333333333333333,1.2666666666666666,1244000.0
-117.79,33.76,,1974.6666666666667,16,13.0,10.0,3472.0,0.3333333333333333,1.1333333333333333,0.6333333333333333,1117333.3333333333
-117.79,33.77,,1968.0,10,8.0,5.0,3303.5,0.30000000000000004,1.05,0.6,
-117.79,33.79,,1984.142857142857,16,19.0,13.0,1196.5714285714287,1.0285714285714287,0.6,1.2428571428571427,443166.6666666667
-117.79,33.81,,1983.3333333333333,12,9.0,8.0,2786.3333333333335,0.3,1.0333333333333334,1.7666666666666666,750000.0
-117.79,33.82,,1978.5,9,7.0,5.0,2606.0,0.75,1.75,1.6,705000.0
-117.79,33.83,2360000.0,1985.0,11,9.0,8.0,4490.0,1.9,1.8,1.75,
-117.79,33.84,,1979.5,5,5.0,4.0,1928.5,0.30000000000000004,,0.4,477500.0
-117.79,33.88,,1982.0,4,3.0,3.0,2554.0,0.5,0.2,1.4,
-117.79,33.89,,1977.0,3,3.0,2.0,1410.0,0.3,0.5,0.5,470000.0
-117.79,33.9,,2011.0,3,3.0,2.0,1729.0,1.8,2.4,0.2,552000.0
-117.79,34.0,,1988.0,5,3.0,3.0,3225.0,1.3,1.7,3.2,1100000.0
-117.79,34.02,,1988.0,5,3.0,3.0,2777.0,0.3,1.1,0.8,
-117.79,34.03,,1986.0,7,5.0,4.0,1706.0,0.6,1.55,0.8500000000000001,
-117.79,34.04,,1986.5,6,5.0,4.0,1834.0,0.35,1.65,1.15,
-117.79,34.05,,1952.0,3,1.0,1.0,1092.0,0.4,,,305000.0
-117.79,34.06,485000.0,1952.0,3,2.0,2.0,1329.0,0.8,0.6,0.4,355000.0
-117.79,34.07,482500.0,1963.0,8,5.0,5.0,1223.6666666666667,0.5333333333333333,0.39999999999999997,0.26666666666666666,234000.0
-117.79,34.1,,1919.0,5,4.0,2.0,2652.0,0.9,0.6,1.4,485000.0
-117.79,34.11,,1975.6666666666667,11,8.0,8.0,1807.3333333333333,0.6333333333333333,0.2333333333333333,1.3666666666666665,561666.6666666666
-117.78,33.54,,1933.0,3,3.0,2.0,1903.0,3.3,1.0,0.2,2775000.0
-117.78,33.55,,1945.5,5,3.0,2.0,1095.0,3.1500000000000004,0.7,0.5,
-117.78,33.64,,2009.0,5,6.0,5.0,6493.0,1.8,2.1,2.6,
-117.78,33.65,,2003.6,14,13.0,11.0,1657.4,0.25,1.95,2.825,684750.0
-117.78,33.67,,2000.3333333333333,10,10.0,9.0,1954.3333333333333,0.3,1.3,1.7,649000.0
-117.78,33.68,,1973.375,27,19.0,16.0,1806.75,0.8375,0.8625,1.2875,390000.0
-117.78,33.69,,1970.6666666666667,10,6.0,5.0,1554.6666666666667,0.7999999999999999,0.7333333333333334,0.7333333333333334,666000.0
-117.78,33.7,,1974.6,14,13.0,9.0,1429.2,0.6,0.76,0.36,326000.0
-117.78,33.71,825000.0,1985.5,19,15.0,13.0,1596.8333333333333,0.6166666666666667,0.9800000000000001,1.0,608000.0
-117.78,33.72,,2001.5,7,5.0,5.0,2471.0,0.55,,0.35,884000.0
-117.78,33.73,,2000.0,7,9.0,6.0,1293.6666666666667,0.3,1.1333333333333335,1.0,444666.6666666667
-117.78,33.74,,1992.3333333333333,8,8.0,7.0,1217.75,0.4,0.75,1.5250000000000001,459000.0
-117.78,33.75,,1988.5,10,11.0,9.0,5148.5,0.7,1.05,1.7999999999999998,1468750.0
-117.78,33.77,,1974.0,7,6.0,5.0,3154.0,0.55,1.65,1.2,1120000.0
-117.78,33.78,,2003.0,5,7.0,5.0,5345.0,1.2,2.0,1.7,
-117.78,33.79,,1982.25,16,12.0,11.0,2872.0,1.2,1.5666666666666667,2.0,851333.3333333334
-117.78,33.81,,2000.0,5,6.0,5.0,6007.0,,,,2300000.0
-117.78,33.83,,1987.0,5,6.0,4.0,1511.0,1.1,,1.1,549000.0
-117.78,33.84,,1983.3333333333333,11,10.0,8.0,2259.3333333333335,0.6333333333333333,,0.6333333333333333,518750.0
-117.78,33.85,,1983.4,19,15.0,12.0,2538.6,1.28,,0.45999999999999996,782500.0
-117.78,33.86,,2006.3333333333333,10,7.0,7.0,2030.6666666666667,1.25,1.5,0.85,985000.0
-117.78,33.87,,1985.25,13,10.0,9.0,1752.5,0.4,1.125,1.4,222000.0
-117.78,33.88,,1999.75,19,18.0,14.0,3576.0,0.725,0.55,1.5,1391000.0
-117.78,33.9,,1996.5,9,7.0,6.0,3128.5,1.5499999999999998,1.9,0.55,315000.0
-117.78,33.95,,2016.0,5,6.0,5.0,3898.0,3.9,,4.0,1500000.0
-117.78,34.03,,1983.5,8,7.0,5.0,3260.0,0.4,2.05,0.6000000000000001,
-117.78,34.06,,2000.0,4,3.0,3.0,1557.0,0.8,0.6,0.9,215000.0
-117.78,34.07,512000.0,1954.0,19,14.0,10.0,1348.0,0.21666666666666667,0.26666666666666666,0.5499999999999999,388875.0
-117.78,34.08,395000.0,1979.0,10,8.0,5.0,2030.6666666666667,1.1,0.7666666666666666,0.8666666666666667,295000.0
-117.78,34.1,,1951.0,2,1.0,1.0,754.0,0.5,0.8,0.9,437500.0
-117.78,34.11,,1964.5,6,4.0,3.0,1571.0,0.15000000000000002,0.9,0.6,234000.0
-117.78,34.12,,1970.0,4,2.0,2.0,2286.0,0.6,0.6,1.4,
-117.78,34.13,,1966.5,7,4.0,3.0,2086.5,0.25,1.1,1.5499999999999998,672500.0
-117.78,34.14,,2020.0,5,5.0,4.0,4269.0,0.2,1.6,0.4,
-117.77,33.53,,1944.0,9,9.0,4.0,2074.6666666666665,3.266666666666667,1.3,0.9333333333333332,1216000.0
-117.77,33.54,,1950.25,14,16.0,13.0,3326.75,1.25,0.7,0.25,984000.0
-117.77,33.55,,1944.0,3,3.0,2.0,2211.0,3.3,0.5,0.7,1299000.0
-117.77,33.64,,2004.0,10,10.0,9.0,3932.5,0.6499999999999999,2.8499999999999996,3.5,1500000.0
-117.77,33.65,,2004.0,9,9.0,8.0,1828.3333333333333,0.3,2.5,3.2999999999999994,765000.0
-117.77,33.67,,1976.5,9,6.0,5.0,1030.25,1.25,1.6,2.125,525000.0
-117.77,33.69,,2004.0,3,2.0,2.0,1582.0,1.2,1.1,1.0,
-117.77,33.7,,1986.5,3,3.0,3.0,838.5,0.35,1.2,2.45,
-117.77,33.71,,1978.0,9,8.0,6.0,2858.0,0.2,0.5,1.85,1020000.0
-117.77,33.72,,1980.0,6,6.0,5.0,1781.5,0.45,0.3,1.45,672500.0
-117.77,33.73,,2000.0,3,3.0,2.0,1680.0,0.2,,1.0,321500.0
-117.77,33.74,,2000.0,8,7.0,6.0,1810.0,0.5,0.7,1.4666666666666668,644333.3333333334
-117.77,33.76,,1997.0,6,6.0,5.0,2442.0,0.30000000000000004,0.6499999999999999,2.7,991075.0
-117.77,33.77,,1975.0,4,4.0,3.0,3984.0,0.8,2.0,1.4,1570000.0
-117.77,33.78,,1975.0,4,4.0,3.0,3724.0,1.0,2.0,1.6,818000.0
-117.77,33.8,,1976.0,10,7.0,6.0,2170.6666666666665,1.7666666666666666,1.7,2.566666666666667,543666.6666666666
-117.77,33.83,,2003.0,12,11.0,9.0,3102.6666666666665,0.5,,1.5,743000.0
-117.77,33.85,,1973.0,3,2.0,2.0,1606.0,1.8,,1.0,660000.0
-117.77,33.86,,1975.0,9,6.0,6.0,1526.3333333333333,2.466666666666667,,1.3666666666666665,
-117.77,33.87,,1986.5,9,5.0,5.0,2283.0,0.5,1.2000000000000002,1.85,607500.0
-117.77,33.88,,1980.0,4,3.0,2.0,2688.0,,,2.4,
-117.77,33.89,,1985.0,4,3.0,2.0,3099.0,1.1,1.0,2.2,
-117.77,33.9,,1983.0,4,3.0,2.0,2831.0,1.4,1.5,1.1,845000.0
-117.77,33.96,,2006.0,4,6.0,3.0,5791.0,3.2,,3.2,
